,Date,Latitude,Longitude,Time difference,Time difference in months,Time difference in weeks,Time difference in hours
1861,2022-07-01 21:15:10+00:00,51.515894,-0.075922,0 days 00:03:53,0.0,0.0,0.06472222222222222
1862,2022-07-01 21:19:03+00:00,51.515894,-0.075922,1 days 20:46:00,0.0328515111695138,0.14285714285714285,44.766666666666666
1864,2022-07-03 18:05:03+00:00,51.517785,-0.079907,2 days 21:49:00,0.0657030223390276,0.2857142857142857,69.81666666666666
1866,2022-07-06 15:54:03+00:00,51.514627,-0.072156,0 days 00:53:16,0.0,0.0,0.8877777777777778
1867,2022-07-06 16:47:19+00:00,51.513813,-0.073531,0 days 01:20:48,0.0,0.0,1.3466666666666667
1868,2022-07-06 18:08:07+00:00,51.5131,-0.072542,0 days 21:49:33,0.0,0.0,21.825833333333332
1869,2022-07-07 15:57:40+00:00,51.513874,-0.096501,1 days 10:52:55,0.0328515111695138,0.14285714285714285,34.88194444444444
1870,2022-07-09 02:50:35+00:00,51.5131,-0.072542,0 days 22:54:11,0.0,0.0,22.903055555555557
1871,2022-07-10 01:44:46+00:00,51.514267,-0.079838,0 days 01:10:36,0.0,0.0,1.1766666666666667
1872,2022-07-10 02:55:22+00:00,51.516212,-0.078849,0 days 00:56:08,0.0,0.0,0.9355555555555556
1873,2022-07-10 03:51:30+00:00,51.51477,-0.101292,0 days 00:23:48,0.0,0.0,0.39666666666666667
1874,2022-07-10 04:15:18+00:00,51.514267,-0.079838,2 days 22:10:45,0.0657030223390276,0.2857142857142857,70.17916666666666
1877,2022-07-13 02:26:03+00:00,51.503329,-0.091725,1 days 02:08:36,0.0328515111695138,0.14285714285714285,26.143333333333334
1880,2022-07-14 04:34:39+00:00,51.519119,-0.056615,0 days 13:38:55,0.0,0.0,13.64861111111111
1882,2022-07-14 18:13:34+00:00,51.513712,-0.104276,0 days 23:45:47,0.0,0.0,23.763055555555557
1884,2022-07-15 17:59:21+00:00,51.517102,-0.088785,0 days 00:03:54,0.0,0.0,0.065
1885,2022-07-15 18:03:15+00:00,51.517102,-0.088785,0 days 14:25:58,0.0,0.0,14.432777777777778
1887,2022-07-16 08:29:13+00:00,51.510725,-0.084844,4 days 04:20:41,0.1314060446780552,0.5714285714285714,100.34472222222222
1890,2022-07-20 12:49:54+00:00,51.511794,-0.101906,0 days 03:07:19,0.0,0.0,3.1219444444444444
1891,2022-07-20 15:57:13+00:00,51.510836,-0.097176,0 days 01:51:13,0.0,0.0,1.853611111111111
1892,2022-07-20 17:48:26+00:00,51.513911,-0.102726,2 days 05:55:59,0.0657030223390276,0.2857142857142857,53.933055555555555
1894,2022-07-22 23:44:25+00:00,51.50882,-0.081091,0 days 00:36:06,0.0,0.0,0.6016666666666667
1895,2022-07-23 00:20:31+00:00,51.50882,-0.081091,0 days 19:00:51,0.0,0.0,19.014166666666668
1896,2022-07-23 19:21:22+00:00,51.5131,-0.072542,2 days 19:13:13,0.0657030223390276,0.2857142857142857,67.22027777777778
1897,2022-07-26 14:34:35+00:00,51.517656,-0.077563,0 days 02:05:53,0.0,0.0,2.0980555555555553
1898,2022-07-26 16:40:28+00:00,51.515812,-0.077511,0 days 11:05:01,0.0,0.0,11.08361111111111
1899,2022-07-27 03:45:29+00:00,51.513874,-0.096501,1 days 15:08:58,0.0328515111695138,0.14285714285714285,39.14944444444444
1906,2022-07-28 18:54:27+00:00,51.516271,-0.092971,0 days 00:04:39,0.0,0.0,0.0775
1907,2022-07-28 18:59:06+00:00,51.516271,-0.092971,0 days 03:25:11,0.0,0.0,3.419722222222222
1908,2022-07-28 22:24:17+00:00,51.518692,-0.081512,2 days 08:05:09,0.0657030223390276,0.2857142857142857,56.08583333333333
1911,2022-07-31 06:29:26+00:00,51.511794,-0.101906,3 days 14:59:53,0.09855453350854139,0.42857142857142855,86.99805555555555
1912,2022-08-03 21:29:19+00:00,51.513079,-0.09407,0 days 00:41:13,0.0,0.0,0.6869444444444445
1913,2022-08-03 22:10:32+00:00,51.513079,-0.09407,1 days 12:14:36,0.0328515111695138,0.14285714285714285,36.24333333333333
1914,2022-08-05 10:25:08+00:00,51.518093,-0.078424,1 days 08:48:07,0.0328515111695138,0.14285714285714285,32.801944444444445
1916,2022-08-06 19:13:15+00:00,51.517239,-0.106076,0 days 06:21:24,0.0,0.0,6.3566666666666665
1917,2022-08-07 01:34:39+00:00,51.517296,-0.081902,0 days 06:32:41,0.0,0.0,6.544722222222222
1918,2022-08-07 08:07:20+00:00,51.509872,-0.092633,2 days 17:41:45,0.0657030223390276,0.2857142857142857,65.69583333333334
1923,2022-08-10 01:49:05+00:00,51.509872,-0.092633,0 days 10:01:58,0.0,0.0,10.032777777777778
1925,2022-08-10 11:51:03+00:00,51.518692,-0.081512,0 days 18:48:30,0.0,0.0,18.808333333333334
1926,2022-08-11 06:39:33+00:00,51.514924,-0.074925,0 days 11:56:15,0.0,0.0,11.9375
1927,2022-08-11 18:35:48+00:00,51.513736,-0.095224,0 days 00:03:44,0.0,0.0,0.06222222222222222
1928,2022-08-11 18:39:32+00:00,51.513736,-0.095224,0 days 02:58:30,0.0,0.0,2.975
1929,2022-08-11 21:38:02+00:00,51.513736,-0.095224,0 days 22:14:47,0.0,0.0,22.246388888888887
1930,2022-08-12 19:52:49+00:00,51.513209,-0.0949,0 days 01:02:37,0.0,0.0,1.043611111111111
1931,2022-08-12 20:55:26+00:00,51.511794,-0.101906,0 days 08:47:37,0.0,0.0,8.793611111111112
1932,2022-08-13 05:43:03+00:00,51.517687,-0.112111,0 days 17:24:35,0.0,0.0,17.40972222222222
1933,2022-08-13 23:07:38+00:00,51.506722,-0.088586,0 days 01:00:55,0.0,0.0,1.0152777777777777
1934,2022-08-14 00:08:33+00:00,51.516869,-0.081113,0 days 07:14:53,0.0,0.0,7.248055555555555
1935,2022-08-14 07:23:26+00:00,51.517296,-0.081902,0 days 13:00:18,0.0,0.0,13.005
1936,2022-08-14 20:23:44+00:00,51.511884,-0.108027,0 days 11:22:14,0.0,0.0,11.370555555555555
1937,2022-08-15 07:45:58+00:00,51.511196,-0.079521,2 days 09:32:32,0.0657030223390276,0.2857142857142857,57.54222222222222
1938,2022-08-17 17:18:30+00:00,51.513666,-0.078278,2 days 05:13:07,0.0657030223390276,0.2857142857142857,53.21861111111111
1942,2022-08-19 22:31:37+00:00,51.517296,-0.081902,0 days 02:11:32,0.0,0.0,2.192222222222222
1943,2022-08-20 00:43:09+00:00,51.516869,-0.081113,0 days 04:11:36,0.0,0.0,4.193333333333333
1944,2022-08-20 04:54:45+00:00,51.518692,-0.081512,0 days 10:02:13,0.0,0.0,10.036944444444444
1947,2022-08-20 14:56:58+00:00,51.51777,-0.078495,0 days 05:51:31,0.0,0.0,5.858611111111111
1948,2022-08-20 20:48:29+00:00,51.519689,-0.098017,0 days 00:56:17,0.0,0.0,0.9380555555555555
1949,2022-08-20 21:44:46+00:00,51.519689,-0.098017,0 days 03:02:52,0.0,0.0,3.0477777777777777
1950,2022-08-21 00:47:38+00:00,51.517785,-0.079907,0 days 00:00:00,0.0,0.0,0.0
1951,2022-08-21 00:47:38+00:00,51.517785,-0.079907,0 days 00:00:00,0.0,0.0,0.0
1952,2022-08-21 00:47:38+00:00,51.517785,-0.079907,2 days 20:30:20,0.0657030223390276,0.2857142857142857,68.50555555555556
1954,2022-08-23 21:17:58+00:00,51.513209,-0.0949,1 days 08:33:36,0.0328515111695138,0.14285714285714285,32.56
1955,2022-08-25 05:51:34+00:00,51.513631,-0.086019,1 days 14:20:48,0.0328515111695138,0.14285714285714285,38.346666666666664
1956,2022-08-26 20:12:22+00:00,51.51277,-0.118367,0 days 11:57:30,0.0,0.0,11.958333333333334
1957,2022-08-27 08:09:52+00:00,51.511896,-0.09154,0 days 00:59:20,0.0,0.0,0.9888888888888889
1958,2022-08-27 09:09:12+00:00,51.511896,-0.09154,2 days 04:29:48,0.0657030223390276,0.2857142857142857,52.49666666666667
1959,2022-08-29 13:39:00+00:00,51.510761,-0.101963,0 days 00:07:12,0.0,0.0,0.12
1960,2022-08-29 13:46:12+00:00,51.510761,-0.101963,0 days 11:44:19,0.0,0.0,11.738611111111112
1961,2022-08-30 01:30:31+00:00,51.511037,-0.096274,0 days 00:01:04,0.0,0.0,0.017777777777777778
1962,2022-08-30 01:31:35+00:00,51.511037,-0.096274,2 days 00:34:19,0.0657030223390276,0.2857142857142857,48.57194444444445
1964,2022-09-01 02:05:54+00:00,51.518281,-0.111596,0 days 00:06:15,0.0,0.0,0.10416666666666667
1965,2022-09-01 02:12:09+00:00,51.517846,-0.109164,0 days 00:14:33,0.0,0.0,0.2425
1966,2022-09-01 02:26:42+00:00,51.517846,-0.109164,0 days 00:41:25,0.0,0.0,0.6902777777777778
1967,2022-09-01 03:08:07+00:00,51.515178,-0.076716,0 days 17:57:13,0.0,0.0,17.953611111111112
1968,2022-09-01 21:05:20+00:00,51.51844,-0.078755,0 days 06:55:56,0.0,0.0,6.932222222222222
1969,2022-09-02 04:01:16+00:00,51.515383,-0.078783,0 days 01:16:59,0.0,0.0,1.2830555555555556
1970,2022-09-02 05:18:15+00:00,51.515383,-0.078783,0 days 00:18:29,0.0,0.0,0.3080555555555556
1971,2022-09-02 05:36:44+00:00,51.515383,-0.078783,0 days 14:42:28,0.0,0.0,14.707777777777778
1972,2022-09-02 20:19:12+00:00,51.515383,-0.078783,0 days 00:44:27,0.0,0.0,0.7408333333333333
1973,2022-09-02 21:03:39+00:00,51.515383,-0.078783,0 days 06:39:13,0.0,0.0,6.653611111111111
1974,2022-09-03 03:42:52+00:00,51.516869,-0.081113,2 days 09:18:47,0.0657030223390276,0.2857142857142857,57.31305555555556
1979,2022-09-05 13:01:39+00:00,51.516869,-0.081113,3 days 16:06:38,0.09855453350854139,0.42857142857142855,88.11055555555555
1982,2022-09-09 05:08:17+00:00,51.515225,-0.069709,1 days 19:09:12,0.0328515111695138,0.14285714285714285,43.153333333333336
1986,2022-09-11 00:17:29+00:00,51.511794,-0.101906,7 days 01:14:16,0.22996057818659657,1.0,169.23777777777778
1989,2022-09-18 01:31:45+00:00,51.516869,-0.081113,2 days 16:41:03,0.0657030223390276,0.2857142857142857,64.68416666666667
1991,2022-09-20 18:12:48+00:00,51.516271,-0.092971,0 days 00:36:04,0.0,0.0,0.6011111111111112
1992,2022-09-20 18:48:52+00:00,51.516271,-0.092971,0 days 01:06:02,0.0,0.0,1.1005555555555555
1993,2022-09-20 19:54:54+00:00,51.517461,-0.089808,0 days 04:09:13,0.0,0.0,4.153611111111111
1994,2022-09-21 00:04:07+00:00,51.517461,-0.089808,1 days 04:10:40,0.0328515111695138,0.14285714285714285,28.177777777777777
1996,2022-09-22 04:14:47+00:00,51.512066,-0.074483,1 days 13:44:41,0.0328515111695138,0.14285714285714285,37.74472222222222
1998,2022-09-23 17:59:28+00:00,51.511896,-0.09154,4 days 00:21:05,0.1314060446780552,0.5714285714285714,96.35138888888889
2002,2022-09-27 18:20:33+00:00,51.516271,-0.092971,2 days 12:49:44,0.0657030223390276,0.2857142857142857,60.82888888888889
2003,2022-09-30 07:10:17+00:00,51.513079,-0.09407,0 days 11:17:13,0.0,0.0,11.286944444444444
2005,2022-09-30 18:27:30+00:00,51.517461,-0.089808,0 days 23:20:01,0.0,0.0,23.33361111111111
2006,2022-10-01 17:47:31+00:00,51.517239,-0.106076,1 days 06:40:35,0.0328515111695138,0.14285714285714285,30.676388888888887
2007,2022-10-03 00:28:06+00:00,51.512549,-0.095764,0 days 17:44:35,0.0,0.0,17.743055555555557
2008,2022-10-03 18:12:41+00:00,51.516271,-0.092971,0 days 04:46:21,0.0,0.0,4.7725
2009,2022-10-03 22:59:02+00:00,51.517369,-0.094655,0 days 05:33:49,0.0,0.0,5.563611111111111
2010,2022-10-04 04:32:51+00:00,51.509744,-0.089208,2 days 16:40:09,0.0657030223390276,0.2857142857142857,64.66916666666667
2015,2022-10-06 21:13:00+00:00,51.512658,-0.092531,7 days 22:24:45,0.22996057818659657,1.0,190.4125
2020,2022-10-14 19:37:45+00:00,51.512105,-0.085089,0 days 07:49:48,0.0,0.0,7.83
2021,2022-10-15 03:27:33+00:00,51.520551,-0.0985,2 days 14:15:15,0.0657030223390276,0.2857142857142857,62.25416666666667
2029,2022-10-17 17:42:48+00:00,51.517785,-0.079907,0 days 00:17:41,0.0,0.0,0.2947222222222222
2030,2022-10-17 18:00:29+00:00,51.517785,-0.079907,0 days 02:47:48,0.0,0.0,2.796666666666667
2031,2022-10-17 20:48:17+00:00,51.517785,-0.079907,1 days 19:48:56,0.0328515111695138,0.14285714285714285,43.815555555555555
2032,2022-10-19 16:37:13+00:00,51.511794,-0.101906,0 days 13:21:01,0.0,0.0,13.350277777777778
2033,2022-10-20 05:58:14+00:00,51.513813,-0.073531,3 days 22:57:36,0.09855453350854139,0.42857142857142855,94.96
2038,2022-10-24 04:55:50+00:00,51.516271,-0.076425,0 days 00:14:25,0.0,0.0,0.24027777777777778
2039,2022-10-24 05:10:15+00:00,51.516271,-0.076425,0 days 17:10:36,0.0,0.0,17.176666666666666
2040,2022-10-24 22:20:51+00:00,51.511896,-0.09154,1 days 19:31:13,0.0328515111695138,0.14285714285714285,43.52027777777778
2041,2022-10-26 17:52:04+00:00,51.517332,-0.098519,1 days 06:34:09,0.0328515111695138,0.14285714285714285,30.569166666666668
2042,2022-10-28 00:26:13+00:00,51.514267,-0.079838,0 days 14:03:20,0.0,0.0,14.055555555555555
2044,2022-10-28 14:29:33+00:00,51.514267,-0.079838,0 days 05:31:28,0.0,0.0,5.524444444444445
2045,2022-10-28 20:01:01+00:00,51.517461,-0.089808,0 days 06:33:05,0.0,0.0,6.551388888888889
2046,2022-10-29 02:34:06+00:00,51.520455,-0.078757,0 days 00:05:32,0.0,0.0,0.09222222222222222
2047,2022-10-29 02:39:38+00:00,51.520455,-0.078757,0 days 02:52:31,0.0,0.0,2.875277777777778
2048,2022-10-29 05:32:09+00:00,51.520455,-0.078757,0 days 00:11:35,0.0,0.0,0.19305555555555556
2049,2022-10-29 05:43:44+00:00,51.520455,-0.078757,0 days 10:37:59,0.0,0.0,10.633055555555556
2050,2022-10-29 16:21:43+00:00,51.511332,-0.077959,0 days 01:06:19,0.0,0.0,1.1052777777777778
2051,2022-10-29 17:28:02+00:00,51.511332,-0.077959,5 days 04:24:28,0.164257555847569,0.7142857142857143,124.40777777777778
2057,2022-11-03 21:52:30+00:00,51.516103,-0.089822,0 days 05:29:40,0.0,0.0,5.4944444444444445
2058,2022-11-04 03:22:10+00:00,51.510864,-0.089479,0 days 02:47:25,0.0,0.0,2.790277777777778
2059,2022-11-04 06:09:35+00:00,51.510864,-0.089479,0 days 00:28:34,0.0,0.0,0.4761111111111111
2060,2022-11-04 06:38:09+00:00,51.510864,-0.089479,0 days 00:01:57,0.0,0.0,0.0325
2061,2022-11-04 06:40:06+00:00,51.510864,-0.089479,0 days 08:39:37,0.0,0.0,8.660277777777777
2062,2022-11-04 15:19:43+00:00,51.516271,-0.092971,0 days 00:06:09,0.0,0.0,0.1025
2063,2022-11-04 15:25:52+00:00,51.516271,-0.092971,0 days 10:26:57,0.0,0.0,10.449166666666667
2064,2022-11-05 01:52:49+00:00,51.511759,-0.076038,4 days 03:52:01,0.1314060446780552,0.5714285714285714,99.86694444444444
2066,2022-11-09 05:44:50+00:00,51.511965,-0.075453,0 days 01:30:06,0.0,0.0,1.5016666666666667
2067,2022-11-09 07:14:56+00:00,51.511965,-0.075453,0 days 09:42:15,0.0,0.0,9.704166666666667
2068,2022-11-09 16:57:11+00:00,51.527173,-0.080478,2 days 10:19:56,0.0657030223390276,0.2857142857142857,58.33222222222222
2071,2022-11-12 03:17:07+00:00,51.513631,-0.086019,2 days 04:44:56,0.0657030223390276,0.2857142857142857,52.74888888888889
2072,2022-11-14 08:02:03+00:00,51.51477,-0.101292,2 days 15:15:52,0.0657030223390276,0.2857142857142857,63.26444444444444
2073,2022-11-16 23:17:55+00:00,51.510725,-0.084844,1 days 02:21:53,0.0328515111695138,0.14285714285714285,26.364722222222223
2075,2022-11-18 01:39:48+00:00,51.515178,-0.076716,0 days 01:18:21,0.0,0.0,1.3058333333333334
2076,2022-11-18 02:58:09+00:00,51.515178,-0.076716,0 days 16:25:37,0.0,0.0,16.426944444444445
2077,2022-11-18 19:23:46+00:00,51.517051,-0.102812,0 days 00:17:53,0.0,0.0,0.2980555555555556
2078,2022-11-18 19:41:39+00:00,51.517051,-0.102812,0 days 00:25:58,0.0,0.0,0.43277777777777776
2079,2022-11-18 20:07:37+00:00,51.517461,-0.089808,0 days 07:03:19,0.0,0.0,7.0552777777777775
2080,2022-11-19 03:10:56+00:00,51.51277,-0.118367,3 days 00:54:37,0.09855453350854139,0.42857142857142855,72.91027777777778
2083,2022-11-22 04:05:33+00:00,51.511794,-0.101906,0 days 14:20:24,0.0,0.0,14.34
2084,2022-11-22 18:25:57+00:00,51.508312,-0.079138,0 days 11:29:25,0.0,0.0,11.490277777777777
2085,2022-11-23 05:55:22+00:00,51.517461,-0.089808,0 days 13:12:08,0.0,0.0,13.202222222222222
2086,2022-11-23 19:07:30+00:00,51.519045,-0.097078,0 days 18:08:49,0.0,0.0,18.146944444444443
2087,2022-11-24 13:16:19+00:00,51.519045,-0.097078,0 days 02:45:00,0.0,0.0,2.75
2088,2022-11-24 16:01:19+00:00,51.513631,-0.086019,2 days 05:40:47,0.0657030223390276,0.2857142857142857,53.679722222222225
2091,2022-11-26 21:42:06+00:00,51.51277,-0.118367,0 days 03:04:40,0.0,0.0,3.077777777777778
2092,2022-11-27 00:46:46+00:00,51.518461,-0.097103,,,,
